"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-5207555211981118816"	"False"	"High"	"IsMasterProtein"	"Q08J23"	"RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2"	"0.000"	"5.206"	"4"	"2"	"2"	"2"	"767"	"86.4"	"6.77"	"4.66"	"2"	"1"
"6546682892855641805"	"False"	"High"	"IsMasterProtein"	"P12268"	"Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2"	"0.000"	"5.198"	"4"	"2"	"2"	"2"	"514"	"55.8"	"6.90"	"4.64"	"2"	"1"
"-3731678403857668842"	"False"	"High"	"IsMasterProtein"	"P10768"	"S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2"	"0.000"	"5.197"	"12"	"2"	"2"	"2"	"282"	"31.4"	"7.02"	"2.30"	"2"	"1"
"8417235359346522376"	"False"	"High"	"IsMasterProtein"	"Q9NR12"	"PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1"	"0.000"	"5.189"	"5"	"2"	"2"	"2"	"457"	"49.8"	"8.41"	"4.57"	"2"	"1"
"3530888468156294697"	"False"	"High"	"IsMasterProtein"	"O00541"	"Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1"	"0.000"	"5.185"	"3"	"2"	"2"	"2"	"588"	"68.0"	"7.33"	"5.19"	"2"	"1"
"-4326632445175340721"	"False"	"High"	"IsMasterProtein"	"P55209"	"Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1"	"0.000"	"5.161"	"5"	"1"	"1"	"1"	"391"	"45.3"	"4.46"	"3.11"	"1"	"1"
"-1887782222287180929"	"False"	"High"	"IsMasterProtein"	"Q9ULV4"	"Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1"	"0.000"	"5.112"	"3"	"1"	"1"	"1"	"474"	"53.2"	"7.08"	"3.47"	"1"	"1"
"-1362128726787979662"	"False"	"High"	"None"	"A6NHQ2"	"rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens OX=9606 GN=FBLL1 PE=3 SV=2"	"0.000"	"5.103"	"3"	"1"	"1"	"1"	"334"	"34.8"	"10.35"	"3.90"	"1"	"1"
"-95876830087369561"	"False"	"High"	"None"	"P42772"	"Cyclin-dependent kinase 4 inhibitor B OS=Homo sapiens OX=9606 GN=CDKN2B PE=1 SV=1"	"0.000"	"5.090"	"9"	"1"	"1"	"1"	"138"	"14.7"	"6.54"	"2.78"	"1"	"1"
"8891268094734712955"	"False"	"High"	"IsMasterProtein"	"Q13428"	"Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3"	"0.000"	"5.089"	"2"	"2"	"2"	"2"	"1488"	"152.0"	"9.04"	"5.05"	"2"	"1"
"-3079353284966788232"	"False"	"High"	"IsMasterProtein"	"P27635"	"60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4"	"0.000"	"5.074"	"12"	"2"	"3"	"2"	"214"	"24.6"	"10.08"	"2.75"	"2"	"1"
"8809739148280005605"	"False"	"High"	"IsMasterProtein"	"P46776"	"60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2"	"0.000"	"5.072"	"16"	"2"	"2"	"2"	"148"	"16.6"	"11.00"	"5.39"	"2"	"1"
"4697106387219567458"	"False"	"High"	"IsMasterProtein"	"Q6P2E9"	"Enhancer of mRNA-decapping protein 4 OS=Homo sapiens OX=9606 GN=EDC4 PE=1 SV=1"	"0.000"	"5.061"	"3"	"2"	"2"	"2"	"1401"	"151.6"	"5.86"	"2.72"	"2"	"1"
"-5720484629679422275"	"False"	"High"	"IsMasterProtein"	"Q8WUA2"	"Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens OX=9606 GN=PPIL4 PE=1 SV=1"	"0.000"	"5.050"	"3"	"1"	"1"	"1"	"492"	"57.2"	"5.92"	"4.33"	"1"	"1"
"-2227436002470218796"	"False"	"High"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7"	"0.000"	"5.041"	"7"	"2"	"2"	"2"	"298"	"32.8"	"9.69"	"3.72"	"2"	"1"
"-4615289327887409645"	"False"	"High"	"IsMasterProtein"	"Q9Y490"	"Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3"	"0.000"	"5.019"	"2"	"2"	"2"	"2"	"2541"	"269.6"	"6.07"	"2.37"	"2"	"1"
"-6676806727165823643"	"False"	"High"	"IsMasterProteinCandidate"	"P0C0S5"	"Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2"	"0.000"	"5.009"	"24"	"2"	"2"	"2"	"128"	"13.5"	"10.58"	"3.23"	"2"	"1"
"-8778470671322458913"	"False"	"High"	"IsMasterProtein"	"Q71UI9"	"Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3"	"0.000"	"5.009"	"24"	"2"	"2"	"2"	"128"	"13.5"	"10.58"	"3.23"	"2"	"1"
"4429006779143257910"	"False"	"High"	"IsMasterProtein"	"Q14320"	"Protein FAM50A OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=2"	"0.000"	"4.898"	"5"	"1"	"1"	"1"	"339"	"40.2"	"6.83"	"2.27"	"1"	"1"
"1344469132208589058"	"False"	"High"	"IsMasterProtein"	"Q9NRG1"	"Phosphoribosyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PRTFDC1 PE=1 SV=1"	"0.000"	"4.894"	"6"	"1"	"1"	"1"	"225"	"25.7"	"6.15"	"3.78"	"1"	"1"
"2430507355709703341"	"False"	"High"	"IsMasterProteinCandidate"	"P68431"	"Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2"	"0.000"	"4.878"	"20"	"3"	"3"	"3"	"136"	"15.4"	"11.12"	"4.19"	"3"	"1"
"-8597337933688242360"	"False"	"High"	"IsMasterProtein"	"P84243"	"Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2"	"0.000"	"4.878"	"20"	"3"	"3"	"3"	"136"	"15.3"	"11.27"	"4.19"	"3"	"1"
"-519156847082484659"	"False"	"High"	"IsMasterProteinCandidate"	"Q16695"	"Histone H3.1t OS=Homo sapiens OX=9606 GN=H3-4 PE=1 SV=3"	"0.000"	"4.878"	"20"	"3"	"3"	"3"	"136"	"15.5"	"11.12"	"4.19"	"3"	"1"
"4761444306110850876"	"False"	"High"	"IsMasterProteinCandidate"	"Q71DI3"	"Histone H3.2 OS=Homo sapiens OX=9606 GN=H3C15 PE=1 SV=3"	"0.000"	"4.878"	"20"	"3"	"3"	"3"	"136"	"15.4"	"11.27"	"4.19"	"3"	"1"
"4657621263098051220"	"False"	"High"	"None"	"Q14568"	"Heat shock protein HSP 90-alpha A2 OS=Homo sapiens OX=9606 GN=HSP90AA2P PE=1 SV=2"	"0.000"	"4.873"	"3"	"1"	"2"	"0"	"343"	"39.3"	"4.65"	"4.58"	"1"	"3"
"9192930488046834202"	"False"	"High"	"IsMasterProtein"	"P25789"	"Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1"	"0.000"	"4.846"	"7"	"2"	"2"	"2"	"261"	"29.5"	"7.72"	"2.29"	"2"	"1"
"-3578102101740609767"	"False"	"High"	"None"	"Q01546"	"Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2"	"0.000"	"4.811"	"3"	"2"	"2"	"1"	"638"	"65.8"	"8.12"	"3.35"	"2"	"1"
"3147119451307441974"	"False"	"High"	"IsMasterProtein"	"Q96MU7"	"YTH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=YTHDC1 PE=1 SV=3"	"0.000"	"4.795"	"4"	"2"	"2"	"2"	"727"	"84.6"	"6.23"	"2.83"	"2"	"1"
"-6676684463725638949"	"False"	"High"	"IsMasterProtein"	"P21108"	"Ribose-phosphate pyrophosphokinase 3 OS=Homo sapiens OX=9606 GN=PRPS1L1 PE=1 SV=2"	"0.000"	"4.754"	"4"	"1"	"1"	"1"	"318"	"34.8"	"6.35"	"2.84"	"1"	"1"
"3220209801310809840"	"False"	"High"	"IsMasterProteinCandidate"	"P60891"	"Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=2"	"0.000"	"4.754"	"4"	"1"	"1"	"1"	"318"	"34.8"	"6.98"	"2.84"	"1"	"1"
"-7845595134204648988"	"False"	"High"	"IsMasterProtein"	"Q8NE71"	"ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2"	"0.000"	"4.739"	"4"	"3"	"3"	"3"	"845"	"95.9"	"6.80"	"6.12"	"3"	"1"
"7185396298341420478"	"False"	"High"	"IsMasterProtein"	"Q13601"	"KRR1 small subunit processome component homolog OS=Homo sapiens OX=9606 GN=KRR1 PE=1 SV=4"	"0.000"	"4.732"	"3"	"1"	"1"	"1"	"381"	"43.6"	"9.77"	"2.62"	"1"	"1"
"-4669002677123591675"	"False"	"High"	"IsMasterProtein"	"P06493"	"Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3"	"0.000"	"4.731"	"9"	"2"	"2"	"2"	"297"	"34.1"	"8.40"	"6.46"	"2"	"1"
"-3101677286908017403"	"False"	"High"	"IsMasterProtein"	"Q9Y450"	"HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1"	"0.000"	"4.674"	"4"	"2"	"2"	"2"	"684"	"75.4"	"6.61"	"4.27"	"2"	"1"
"-6261217039934206149"	"False"	"High"	"IsMasterProtein"	"P39656"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4"	"0.000"	"4.668"	"4"	"2"	"2"	"2"	"456"	"50.8"	"6.55"	"4.70"	"2"	"1"
"3010766793389346536"	"False"	"High"	"IsMasterProtein"	"P0DP25"	"Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1"	"0.000"	"4.645"	"11"	"1"	"2"	"1"	"149"	"16.8"	"4.22"	"2.95"	"1"	"1"
"-7721582400660787317"	"False"	"High"	"None"	"Q6NVV1"	"Putative 60S ribosomal protein L13a protein RPL13AP3 OS=Homo sapiens OX=9606 GN=RPL13AP3 PE=5 SV=1"	"0.000"	"4.639"	"19"	"2"	"2"	"2"	"102"	"12.1"	"10.76"	"4.56"	"2"	"1"
"-4388967430464997560"	"False"	"High"	"IsMasterProtein"	"P43034"	"Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens OX=9606 GN=PAFAH1B1 PE=1 SV=2"	"0.000"	"4.638"	"4"	"1"	"1"	"1"	"410"	"46.6"	"7.37"	"3.02"	"1"	"1"
"-34001002036977343"	"False"	"High"	"IsMasterProtein"	"O76003"	"Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2"	"0.000"	"4.633"	"6"	"2"	"2"	"2"	"335"	"37.4"	"5.39"	"2.50"	"2"	"1"
"-1314773965349869651"	"False"	"High"	"IsMasterProtein"	"Q9BRP8"	"Partner of Y14 and mago OS=Homo sapiens OX=9606 GN=PYM1 PE=1 SV=1"	"0.000"	"4.618"	"15"	"2"	"2"	"2"	"204"	"22.6"	"9.45"	"4.73"	"2"	"1"
"-6246281522193444266"	"False"	"High"	"IsMasterProtein"	"O60573"	"Eukaryotic translation initiation factor 4E type 2 OS=Homo sapiens OX=9606 GN=EIF4E2 PE=1 SV=1"	"0.000"	"4.617"	"11"	"2"	"2"	"2"	"245"	"28.3"	"8.88"	"4.21"	"2"	"1"
"4714352842576280883"	"False"	"High"	"IsMasterProteinCandidate"	"A0A0C4DH67"	"Immunoglobulin kappa variable 1-8 OS=Homo sapiens OX=9606 GN=IGKV1-8 PE=3 SV=1"	"0.000"	"4.615"	"14"	"1"	"5"	"1"	"115"	"12.5"	"9.01"	"3.85"	"1"	"1"
"-1731836712365792529"	"False"	"High"	"IsMasterProteinCandidate"	"A0A0C4DH69"	"Immunoglobulin kappa variable 1-9 OS=Homo sapiens OX=9606 GN=IGKV1-9 PE=3 SV=1"	"0.000"	"4.615"	"14"	"1"	"5"	"1"	"117"	"12.7"	"8.29"	"3.85"	"1"	"1"
"-8587777669832743385"	"False"	"High"	"IsMasterProtein"	"A0A075B6S5"	"Immunoglobulin kappa variable 1-27 OS=Homo sapiens OX=9606 GN=IGKV1-27 PE=3 SV=1"	"0.000"	"4.615"	"14"	"1"	"5"	"1"	"117"	"12.7"	"8.29"	"3.85"	"1"	"1"
"-9088967002815659299"	"False"	"High"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3"	"0.000"	"4.608"	"3"	"1"	"1"	"1"	"437"	"50.1"	"6.67"	"3.50"	"1"	"1"
"1479790111935506116"	"False"	"High"	"IsMasterProtein"	"Q9P258"	"Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2"	"0.000"	"4.608"	"5"	"2"	"2"	"2"	"522"	"56.0"	"8.78"	"4.60"	"2"	"1"
"623640857413414358"	"False"	"High"	"IsMasterProtein"	"P61981"	"14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2"	"0.000"	"4.601"	"8"	"2"	"2"	"1"	"247"	"28.3"	"4.89"	"1.66"	"2"	"1"
"-3936589147855356359"	"False"	"High"	"IsMasterProtein"	"P54886"	"Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2"	"0.000"	"4.565"	"3"	"2"	"2"	"2"	"795"	"87.2"	"7.12"	"4.16"	"2"	"1"
"2737319948807008641"	"False"	"High"	"IsMasterProtein"	"Q9H8G2"	"Caspase activity and apoptosis inhibitor 1 OS=Homo sapiens OX=9606 GN=CAAP1 PE=1 SV=2"	"0.000"	"4.553"	"4"	"1"	"1"	"1"	"361"	"38.3"	"4.72"	"2.67"	"1"	"1"
"-525798378457225330"	"False"	"High"	"None"	"P0CG39"	"POTE ankyrin domain family member J OS=Homo sapiens OX=9606 GN=POTEJ PE=3 SV=1"	"0.000"	"4.532"	"1"	"1"	"1"	"1"	"1038"	"117.3"	"5.97"	"3.32"	"1"	"1"
"-91982353768306611"	"False"	"High"	"IsMasterProtein"	"P00492"	"Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2"	"0.000"	"4.527"	"6"	"1"	"1"	"1"	"218"	"24.6"	"6.68"	"3.42"	"1"	"1"
"4528933939237155494"	"False"	"High"	"IsMasterProtein"	"P25490"	"Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2"	"0.000"	"4.508"	"7"	"2"	"2"	"2"	"414"	"44.7"	"6.25"	"4.46"	"2"	"1"
"5965361047709710571"	"False"	"High"	"None"	"Q58FG1"	"Putative heat shock protein HSP 90-alpha A4 OS=Homo sapiens OX=9606 GN=HSP90AA4P PE=5 SV=1"	"0.000"	"4.503"	"3"	"1"	"1"	"0"	"418"	"47.7"	"5.19"	"3.27"	"1"	"2"
"9172177916429743793"	"False"	"High"	"IsMasterProtein"	"Q99816"	"Tumor susceptibility gene 101 protein OS=Homo sapiens OX=9606 GN=TSG101 PE=1 SV=2"	"0.000"	"4.477"	"4"	"1"	"1"	"1"	"390"	"43.9"	"6.46"	"3.61"	"1"	"1"
"9072204051848657082"	"False"	"High"	"IsMasterProtein"	"O75832"	"26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1"	"0.000"	"4.465"	"8"	"1"	"1"	"1"	"226"	"24.4"	"6.10"	"4.19"	"1"	"1"
"5950667386624240413"	"False"	"High"	"IsMasterProtein"	"Q01082"	"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2"	"0.000"	"4.454"	"1"	"1"	"1"	"1"	"2364"	"274.4"	"5.57"	"2.94"	"1"	"1"
"-5580276988445410408"	"False"	"High"	"IsMasterProtein"	"Q7Z7K6"	"Centromere protein V OS=Homo sapiens OX=9606 GN=CENPV PE=1 SV=1"	"0.000"	"4.449"	"5"	"1"	"1"	"1"	"275"	"29.9"	"9.73"	"3.20"	"1"	"1"
"1310996743308863221"	"False"	"High"	"IsMasterProtein"	"Q9Y3A5"	"Ribosome maturation protein SBDS OS=Homo sapiens OX=9606 GN=SBDS PE=1 SV=4"	"0.000"	"4.410"	"7"	"2"	"2"	"2"	"250"	"28.7"	"8.75"	"4.19"	"2"	"1"
"-6985960340352969870"	"False"	"High"	"IsMasterProtein"	"P62714"	"Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PPP2CB PE=1 SV=1"	"0.000"	"4.393"	"8"	"1"	"1"	"1"	"309"	"35.6"	"5.43"	"2.24"	"1"	"1"
"-6330757226080927514"	"False"	"High"	"IsMasterProteinCandidate"	"P67775"	"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1"	"0.000"	"4.393"	"8"	"1"	"1"	"1"	"309"	"35.6"	"5.54"	"2.24"	"1"	"1"
"6609542144732775052"	"False"	"High"	"IsMasterProtein"	"Q92615"	"La-related protein 4B OS=Homo sapiens OX=9606 GN=LARP4B PE=1 SV=3"	"0.000"	"4.353"	"2"	"1"	"1"	"1"	"738"	"80.5"	"6.92"	"3.01"	"1"	"1"
"4996428185622591073"	"False"	"High"	"IsMasterProtein"	"Q9NZB2"	"Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2"	"0.000"	"4.348"	"2"	"1"	"1"	"1"	"1118"	"121.8"	"8.88"	"3.08"	"1"	"1"
"8386147216843783893"	"False"	"High"	"IsMasterProteinCandidate"	"Q9NUU7"	"ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1"	"0.000"	"4.342"	"5"	"1"	"1"	"1"	"478"	"53.9"	"6.58"	"0.00"	"1"	"1"
"-4181332469245940194"	"False"	"High"	"IsMasterProtein"	"Q9UMR2"	"ATP-dependent RNA helicase DDX19B OS=Homo sapiens OX=9606 GN=DDX19B PE=1 SV=1"	"0.000"	"4.342"	"5"	"1"	"1"	"1"	"479"	"53.9"	"6.30"	"0.00"	"1"	"1"
"-226912473692963388"	"False"	"High"	"IsMasterProteinCandidate"	"A0A075B6K5"	"Immunoglobulin lambda variable 3-9 OS=Homo sapiens OX=9606 GN=IGLV3-9 PE=3 SV=1"	"0.000"	"4.340"	"14"	"1"	"1"	"1"	"115"	"12.3"	"7.39"	"3.71"	"1"	"1"
"-6568826203256628777"	"False"	"High"	"IsMasterProtein"	"P80748"	"Immunoglobulin lambda variable 3-21 OS=Homo sapiens OX=9606 GN=IGLV3-21 PE=1 SV=2"	"0.000"	"4.340"	"14"	"1"	"1"	"1"	"117"	"12.4"	"5.29"	"3.71"	"1"	"1"
"-4520162396586865811"	"False"	"High"	"IsMasterProtein"	"P51148"	"Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2"	"0.000"	"4.321"	"6"	"1"	"1"	"1"	"216"	"23.5"	"8.41"	"3.15"	"1"	"1"
"1558588285545917257"	"False"	"High"	"IsMasterProtein"	"O75531"	"Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1"	"0.000"	"4.318"	"27"	"1"	"1"	"1"	"89"	"10.1"	"6.09"	"2.34"	"1"	"1"
"-1703927075416448593"	"False"	"High"	"IsMasterProtein"	"P07477"	"Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1"	"0.000"	"4.302"	"4"	"1"	"2"	"1"	"247"	"26.5"	"6.51"	"4.03"	"1"	"1"
"-1964659957025433859"	"False"	"High"	"IsMasterProtein"	"Q9H2H8"	"Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens OX=9606 GN=PPIL3 PE=1 SV=1"	"0.000"	"4.250"	"12"	"1"	"1"	"1"	"161"	"18.1"	"6.79"	"3.35"	"1"	"1"
"7688952667704275831"	"False"	"High"	"IsMasterProtein"	"O14818"	"Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1"	"0.000"	"4.243"	"6"	"1"	"1"	"1"	"248"	"27.9"	"8.46"	"2.55"	"1"	"1"
"-4347150339173577721"	"False"	"High"	"IsMasterProtein"	"Q92878"	"DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1"	"0.000"	"4.233"	"2"	"2"	"2"	"2"	"1312"	"153.8"	"6.89"	"4.09"	"2"	"1"
"970170916603967693"	"False"	"High"	"None"	"Q6DRA6"	"Putative histone H2B type 2-D OS=Homo sapiens OX=9606 GN=H2BC19P PE=5 SV=3"	"0.000"	"4.228"	"6"	"2"	"2"	"2"	"164"	"18.0"	"10.58"	"4.67"	"2"	"1"
"-6242718321571116549"	"False"	"High"	"None"	"Q6DN03"	"Putative histone H2B type 2-C OS=Homo sapiens OX=9606 GN=H2BC20P PE=5 SV=3"	"0.000"	"4.228"	"5"	"2"	"2"	"2"	"193"	"21.5"	"10.70"	"4.67"	"2"	"1"
"3248682762130005719"	"False"	"High"	"None"	"Q9BQ39"	"ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1"	"0.000"	"4.195"	"2"	"1"	"1"	"1"	"737"	"82.5"	"9.17"	"2.93"	"1"	"1"
"-317183987948578224"	"False"	"High"	"None"	"Q96L21"	"60S ribosomal protein L10-like OS=Homo sapiens OX=9606 GN=RPL10L PE=1 SV=3"	"0.000"	"4.189"	"5"	"1"	"2"	"1"	"214"	"24.5"	"10.01"	"2.75"	"1"	"1"
"-2194368294587715280"	"False"	"High"	"IsMasterProtein"	"Q16513"	"Serine/threonine-protein kinase N2 OS=Homo sapiens OX=9606 GN=PKN2 PE=1 SV=1"	"0.000"	"4.187"	"5"	"2"	"2"	"2"	"984"	"112.0"	"6.30"	"4.34"	"2"	"1"
"8229141518412539790"	"False"	"High"	"IsMasterProtein"	"P68036"	"Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1"	"0.000"	"4.178"	"10"	"1"	"1"	"1"	"154"	"17.9"	"8.51"	"2.45"	"1"	"1"
"1970257073034718295"	"False"	"High"	"IsMasterProtein"	"Q6RW13"	"Type-1 angiotensin II receptor-associated protein OS=Homo sapiens OX=9606 GN=AGTRAP PE=1 SV=1"	"0.000"	"4.168"	"14"	"1"	"1"	"1"	"159"	"17.4"	"6.14"	"3.49"	"1"	"1"
"7397998273333471065"	"False"	"High"	"IsMasterProtein"	"Q14126"	"Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2"	"0.000"	"4.164"	"1"	"1"	"1"	"1"	"1118"	"122.2"	"5.24"	"3.15"	"1"	"1"
"-6099589946817253427"	"False"	"High"	"IsMasterProtein"	"Q7Z417"	"Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens OX=9606 GN=NUFIP2 PE=1 SV=1"	"0.000"	"4.160"	"2"	"1"	"1"	"1"	"695"	"76.1"	"8.70"	"1.74"	"1"	"1"
"-2411801021050745689"	"False"	"High"	"IsMasterProtein"	"Q9NSE4"	"Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=IARS2 PE=1 SV=2"	"0.000"	"4.155"	"2"	"1"	"1"	"1"	"1012"	"113.7"	"7.20"	"2.87"	"1"	"1"
"-5155444033397587021"	"False"	"High"	"IsMasterProtein"	"Q06265"	"Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3"	"0.000"	"4.153"	"3"	"1"	"1"	"1"	"439"	"48.9"	"5.29"	"2.74"	"1"	"1"
"-1277070465723579817"	"False"	"High"	"IsMasterProtein"	"Q9UN81"	"LINE-1 retrotransposable element ORF1 protein OS=Homo sapiens OX=9606 GN=L1RE1 PE=1 SV=1"	"0.000"	"4.141"	"4"	"1"	"1"	"1"	"338"	"40.0"	"9.51"	"3.33"	"1"	"1"
"8286530119888385384"	"False"	"High"	"IsMasterProtein"	"P36969"	"Phospholipid hydroperoxide glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=3"	"0.000"	"4.135"	"7"	"1"	"1"	"1"	"197"	"22.2"	"8.37"	"3.63"	"1"	"1"
"8178776459123092866"	"False"	"High"	"IsMasterProtein"	"P05387"	"60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1"	"0.000"	"4.126"	"10"	"1"	"1"	"1"	"115"	"11.7"	"4.54"	"3.21"	"1"	"1"
"4842637441270179392"	"False"	"High"	"IsMasterProtein"	"Q9BU76"	"Multiple myeloma tumor-associated protein 2 OS=Homo sapiens OX=9606 GN=MMTAG2 PE=1 SV=1"	"0.000"	"4.124"	"5"	"1"	"1"	"1"	"263"	"29.4"	"10.02"	"3.18"	"1"	"1"
"-5144804986028249451"	"False"	"High"	"None"	"P08727"	"Keratin, type I cytoskeletal 19 OS=Homo sapiens OX=9606 GN=KRT19 PE=1 SV=4"	"0.000"	"4.121"	"4"	"2"	"4"	"0"	"400"	"44.1"	"5.14"	"9.10"	"2"	"3"
"-6011940264998513028"	"False"	"High"	"IsMasterProtein"	"O00429"	"Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2"	"0.000"	"4.116"	"3"	"1"	"1"	"1"	"736"	"81.8"	"6.81"	"3.18"	"1"	"1"
"4145241579063427930"	"False"	"High"	"IsMasterProtein"	"P68400"	"Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1"	"0.000"	"4.097"	"4"	"1"	"1"	"1"	"391"	"45.1"	"7.74"	"2.32"	"1"	"1"
"6777358241607148845"	"False"	"High"	"IsMasterProteinCandidate"	"Q8NEV1"	"Casein kinase II subunit alpha 3 OS=Homo sapiens OX=9606 GN=CSNK2A3 PE=1 SV=2"	"0.000"	"4.097"	"4"	"1"	"1"	"1"	"391"	"45.2"	"8.50"	"2.32"	"1"	"1"
"1586835664788678019"	"False"	"High"	"IsMasterProtein"	"Q96AK3"	"DNA dC->dU-editing enzyme APOBEC-3D OS=Homo sapiens OX=9606 GN=APOBEC3D PE=1 SV=1"	"0.000"	"4.064"	"3"	"1"	"1"	"1"	"386"	"46.6"	"8.40"	"3.14"	"1"	"1"
"5249822064844075448"	"False"	"High"	"IsMasterProteinCandidate"	"Q8IUX4"	"DNA dC->dU-editing enzyme APOBEC-3F OS=Homo sapiens OX=9606 GN=APOBEC3F PE=1 SV=3"	"0.000"	"4.064"	"3"	"1"	"1"	"1"	"373"	"45.0"	"7.23"	"3.14"	"1"	"1"
