"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-6403142608945012148"	"False"	"High"	"IsMasterProtein"	"Q8IX01"	"SURP and G-patch domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUGP2 PE=1 SV=2"	"0.000"	"5.327"	"3"	"2"	"2"	"2"	"1082"	"120.1"	"7.28"	"6.23"	"2"	"1"
"-7186431258293956911"	"False"	"High"	"IsMasterProtein"	"Q04837"	"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1"	"0.000"	"5.322"	"10"	"1"	"1"	"1"	"148"	"17.2"	"9.60"	"2.94"	"1"	"1"
"-5945011317712517661"	"False"	"High"	"IsMasterProtein"	"P25787"	"Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2"	"0.000"	"5.321"	"8"	"1"	"1"	"1"	"234"	"25.9"	"7.43"	"3.14"	"1"	"1"
"-8925362845928829320"	"False"	"High"	"IsMasterProtein"	"Q12996"	"Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1"	"0.000"	"5.311"	"2"	"1"	"1"	"1"	"717"	"82.9"	"8.12"	"3.07"	"1"	"1"
"-700726988884900620"	"False"	"High"	"IsMasterProtein"	"Q9BQ61"	"Telomerase RNA component interacting RNase OS=Homo sapiens OX=9606 GN=TRIR PE=1 SV=1"	"0.000"	"5.304"	"15"	"2"	"2"	"2"	"176"	"18.4"	"9.44"	"3.98"	"2"	"1"
"8705476780399299386"	"False"	"High"	"IsMasterProtein"	"P46940"	"Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1"	"0.000"	"5.303"	"1"	"1"	"1"	"1"	"1657"	"189.1"	"6.48"	"4.65"	"1"	"1"
"-5762449723745155897"	"False"	"High"	"IsMasterProtein"	"Q9H5V9"	"UPF0428 protein CXorf56 OS=Homo sapiens OX=9606 GN=CXorf56 PE=1 SV=1"	"0.000"	"5.287"	"6"	"1"	"1"	"1"	"222"	"25.6"	"8.73"	"2.99"	"1"	"1"
"-351951585910218061"	"False"	"High"	"None"	"Q58FF8"	"Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens OX=9606 GN=HSP90AB2P PE=1 SV=2"	"0.000"	"5.283"	"6"	"2"	"3"	"1"	"381"	"44.3"	"4.84"	"8.28"	"2"	"1"
"-4838480320139969571"	"False"	"High"	"IsMasterProtein"	"Q13951"	"Core-binding factor subunit beta OS=Homo sapiens OX=9606 GN=CBFB PE=1 SV=2"	"0.000"	"5.276"	"9"	"2"	"2"	"2"	"182"	"21.5"	"6.60"	"2.48"	"2"	"1"
"-3950704505580312253"	"False"	"High"	"IsMasterProtein"	"Q9BVI4"	"Nucleolar complex protein 4 homolog OS=Homo sapiens OX=9606 GN=NOC4L PE=1 SV=1"	"0.000"	"5.249"	"4"	"1"	"1"	"1"	"516"	"58.4"	"7.49"	"3.89"	"1"	"1"
"1867666717425813757"	"False"	"High"	"IsMasterProtein"	"Q8IXM2"	"Chromatin complexes subunit BAP18 OS=Homo sapiens OX=9606 GN=BAP18 PE=1 SV=1"	"0.000"	"5.244"	"8"	"1"	"1"	"1"	"172"	"17.9"	"7.33"	"3.76"	"1"	"1"
"-6826541305752528518"	"False"	"High"	"IsMasterProtein"	"P23381"	"Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2"	"0.000"	"5.244"	"4"	"1"	"1"	"1"	"471"	"53.1"	"6.23"	"2.77"	"1"	"1"
"-3037731205086659877"	"False"	"High"	"IsMasterProtein"	"P09234"	"U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1"	"0.000"	"5.239"	"8"	"1"	"1"	"1"	"159"	"17.4"	"9.67"	"3.48"	"1"	"1"
"-3670655550841534854"	"False"	"High"	"IsMasterProtein"	"P01619"	"Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2"	"0.000"	"5.237"	"22"	"2"	"2"	"2"	"116"	"12.5"	"4.96"	"3.50"	"2"	"1"
"-8444524107574200916"	"False"	"High"	"None"	"Q9UH73"	"Transcription factor COE1 OS=Homo sapiens OX=9606 GN=EBF1 PE=1 SV=2"	"0.000"	"5.202"	"2"	"1"	"1"	"1"	"591"	"64.4"	"8.76"	"3.58"	"1"	"1"
"-2449426517635308859"	"False"	"High"	"IsMasterProtein"	"Q9H6F5"	"Coiled-coil domain-containing protein 86 OS=Homo sapiens OX=9606 GN=CCDC86 PE=1 SV=1"	"0.000"	"5.180"	"9"	"2"	"3"	"2"	"360"	"40.2"	"10.33"	"4.49"	"2"	"1"
"-728646887416176304"	"False"	"High"	"IsMasterProtein"	"Q8IYL3"	"UPF0688 protein C1orf174 OS=Homo sapiens OX=9606 GN=C1orf174 PE=1 SV=2"	"0.000"	"5.172"	"6"	"1"	"1"	"1"	"243"	"26.0"	"6.90"	"3.69"	"1"	"1"
"-2438255133986472284"	"False"	"High"	"IsMasterProtein"	"Q9H8H0"	"Nucleolar protein 11 OS=Homo sapiens OX=9606 GN=NOL11 PE=1 SV=1"	"0.000"	"5.171"	"3"	"2"	"2"	"2"	"719"	"81.1"	"6.07"	"5.11"	"2"	"1"
"-5526079506929447963"	"False"	"High"	"IsMasterProtein"	"O14617"	"AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1"	"0.000"	"5.169"	"4"	"2"	"2"	"2"	"1153"	"130.1"	"8.48"	"0.00"	"2"	"1"
"6644572302644832612"	"False"	"High"	"IsMasterProteinCandidate"	"P01611"	"Immunoglobulin kappa variable 1D-12 OS=Homo sapiens OX=9606 GN=IGKV1D-12 PE=1 SV=2"	"0.000"	"5.167"	"14"	"1"	"5"	"1"	"117"	"12.6"	"7.84"	"12.13"	"1"	"1"
"-3778911053043951689"	"False"	"High"	"IsMasterProtein"	"A0A0C4DH72"	"Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1"	"0.000"	"5.167"	"14"	"1"	"5"	"1"	"117"	"12.7"	"8.29"	"12.13"	"1"	"1"
"224164108238228829"	"False"	"High"	"IsMasterProteinCandidate"	"A0A0C4DH73"	"Immunoglobulin kappa variable 1-12 OS=Homo sapiens OX=9606 GN=IGKV1-12 PE=3 SV=1"	"0.000"	"5.167"	"14"	"1"	"5"	"1"	"117"	"12.6"	"8.31"	"12.13"	"1"	"1"
"-3614013111416608202"	"False"	"High"	"IsMasterProteinCandidate"	"P04432"	"Immunoglobulin kappa variable 1D-39 OS=Homo sapiens OX=9606 GN=IGKV1D-39 PE=3 SV=2"	"0.000"	"5.167"	"14"	"1"	"5"	"1"	"117"	"12.7"	"8.66"	"12.13"	"1"	"1"
"864018122010782004"	"False"	"High"	"IsMasterProtein"	"P35080"	"Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3"	"0.000"	"5.159"	"10"	"1"	"1"	"1"	"140"	"15.0"	"6.99"	"3.66"	"1"	"1"
"7259654243118719833"	"False"	"High"	"None"	"Q4VXU2"	"Polyadenylate-binding protein 1-like OS=Homo sapiens OX=9606 GN=PABPC1L PE=2 SV=1"	"0.000"	"5.158"	"3"	"2"	"2"	"2"	"614"	"68.3"	"8.87"	"4.26"	"2"	"1"
"7129667850847229200"	"False"	"High"	"IsMasterProtein"	"P52209"	"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3"	"0.000"	"5.150"	"4"	"2"	"2"	"2"	"483"	"53.1"	"7.23"	"4.46"	"2"	"1"
"4636367879172640363"	"False"	"High"	"IsMasterProtein"	"P24666"	"Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3"	"0.000"	"5.136"	"17"	"2"	"2"	"2"	"158"	"18.0"	"6.74"	"4.83"	"2"	"1"
"-7113949519622435156"	"False"	"High"	"None"	"Q8WXF0"	"Serine/arginine-rich splicing factor 12 OS=Homo sapiens OX=9606 GN=SRSF12 PE=2 SV=1"	"0.000"	"5.107"	"8"	"2"	"2"	"2"	"261"	"30.5"	"11.69"	"6.29"	"2"	"1"
"-3980929608971317432"	"False"	"High"	"IsMasterProtein"	"Q9UGN5"	"Poly [ADP-ribose] polymerase 2 OS=Homo sapiens OX=9606 GN=PARP2 PE=1 SV=2"	"0.000"	"5.104"	"3"	"1"	"1"	"1"	"583"	"66.2"	"8.88"	"2.95"	"1"	"1"
"-1038572201038202760"	"False"	"High"	"IsMasterProtein"	"P05114"	"Non-histone chromosomal protein HMG-14 OS=Homo sapiens OX=9606 GN=HMGN1 PE=1 SV=3"	"0.000"	"5.103"	"27"	"1"	"1"	"1"	"100"	"10.7"	"9.60"	"2.65"	"1"	"1"
"-4057725622692399892"	"False"	"High"	"IsMasterProtein"	"P42568"	"Protein AF-9 OS=Homo sapiens OX=9606 GN=MLLT3 PE=1 SV=2"	"0.000"	"5.097"	"5"	"2"	"2"	"2"	"568"	"63.3"	"8.63"	"6.04"	"2"	"1"
"-2350188829608931465"	"False"	"High"	"IsMasterProtein"	"Q8TDD1"	"ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2"	"0.000"	"5.095"	"2"	"2"	"2"	"2"	"881"	"98.5"	"10.02"	"5.33"	"2"	"1"
"1344469132208589058"	"False"	"High"	"IsMasterProtein"	"Q9NRG1"	"Phosphoribosyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PRTFDC1 PE=1 SV=1"	"0.000"	"5.087"	"6"	"1"	"1"	"1"	"225"	"25.7"	"6.15"	"3.66"	"1"	"1"
"2123612860387903516"	"False"	"High"	"IsMasterProtein"	"P08243"	"Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4"	"0.000"	"5.085"	"3"	"2"	"2"	"2"	"561"	"64.3"	"6.86"	"5.14"	"2"	"1"
"-1678118113745178476"	"False"	"High"	"IsMasterProtein"	"Q96QD9"	"UAP56-interacting factor OS=Homo sapiens OX=9606 GN=FYTTD1 PE=1 SV=3"	"0.000"	"5.059"	"6"	"2"	"2"	"2"	"318"	"35.8"	"11.78"	"4.99"	"2"	"1"
"-7563735417890983721"	"False"	"High"	"IsMasterProtein"	"P41208"	"Centrin-2 OS=Homo sapiens OX=9606 GN=CETN2 PE=1 SV=1"	"0.000"	"5.056"	"10"	"1"	"1"	"1"	"172"	"19.7"	"5.00"	"3.41"	"1"	"1"
"-3133863944858119283"	"False"	"High"	"None"	"Q9GZV4"	"Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3"	"0.000"	"5.047"	"13"	"2"	"2"	"2"	"153"	"16.8"	"5.58"	"5.75"	"2"	"1"
"4971008711368622204"	"False"	"High"	"IsMasterProtein"	"Q9BVW5"	"TIMELESS-interacting protein OS=Homo sapiens OX=9606 GN=TIPIN PE=1 SV=2"	"0.000"	"5.041"	"5"	"1"	"1"	"1"	"301"	"34.5"	"4.82"	"3.35"	"1"	"1"
"7405227159340641842"	"False"	"High"	"IsMasterProtein"	"P62195"	"26S proteasome regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1"	"0.000"	"5.037"	"3"	"1"	"1"	"1"	"406"	"45.6"	"7.55"	"2.92"	"1"	"1"
"-1627682917177365703"	"False"	"High"	"IsMasterProtein"	"Q92616"	"eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6"	"0.000"	"5.023"	"1"	"2"	"2"	"2"	"2671"	"292.6"	"7.47"	"4.31"	"2"	"1"
"660217191297362812"	"False"	"High"	"IsMasterProtein"	"P22695"	"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3"	"0.000"	"5.012"	"5"	"1"	"1"	"1"	"453"	"48.4"	"8.63"	"2.94"	"1"	"1"
"-3380259188437483549"	"False"	"High"	"IsMasterProtein"	"Q9NQ88"	"Fructose-2,6-bisphosphatase TIGAR OS=Homo sapiens OX=9606 GN=TIGAR PE=1 SV=1"	"0.000"	"4.984"	"6"	"1"	"1"	"1"	"270"	"30.0"	"7.69"	"3.33"	"1"	"1"
"5005252999125574556"	"False"	"High"	"None"	"P0CG04"	"Immunoglobulin lambda constant 1 OS=Homo sapiens OX=9606 GN=IGLC1 PE=1 SV=1"	"0.000"	"4.974"	"14"	"1"	"1"	"1"	"106"	"11.3"	"7.87"	"3.24"	"1"	"1"
"-2543898889334680909"	"False"	"High"	"None"	"B9A064"	"Immunoglobulin lambda-like polypeptide 5 OS=Homo sapiens OX=9606 GN=IGLL5 PE=2 SV=2"	"0.000"	"4.974"	"7"	"1"	"1"	"1"	"214"	"23.0"	"8.84"	"3.24"	"1"	"1"
"8479754024864027252"	"False"	"High"	"None"	"P0DOX8"	"Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606 PE=1 SV=1"	"0.000"	"4.974"	"7"	"1"	"1"	"1"	"216"	"22.8"	"6.76"	"3.24"	"1"	"1"
"-2766829585988969351"	"False"	"High"	"IsMasterProtein"	"O75190"	"DnaJ homolog subfamily B member 6 OS=Homo sapiens OX=9606 GN=DNAJB6 PE=1 SV=2"	"0.000"	"4.971"	"11"	"2"	"2"	"2"	"326"	"36.1"	"9.16"	"1.72"	"2"	"1"
"1156142612126302656"	"False"	"High"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5"	"0.000"	"4.964"	"1"	"1"	"2"	"1"	"1512"	"170.5"	"7.33"	"4.62"	"1"	"1"
"8479889696518381262"	"False"	"High"	"IsMasterProtein"	"P37802"	"Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3"	"0.000"	"4.962"	"11"	"2"	"2"	"2"	"199"	"22.4"	"8.25"	"4.66"	"2"	"1"
"5964536598066088109"	"False"	"High"	"IsMasterProtein"	"P47756"	"F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4"	"0.000"	"4.936"	"9"	"2"	"2"	"2"	"277"	"31.3"	"5.59"	"5.37"	"2"	"1"
"-1594484432885072185"	"False"	"High"	"IsMasterProtein"	"O75663"	"TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2"	"0.000"	"4.934"	"4"	"1"	"1"	"1"	"272"	"31.4"	"5.91"	"2.41"	"1"	"1"
"-6210864852158670785"	"False"	"High"	"IsMasterProtein"	"Q9H8H2"	"Probable ATP-dependent RNA helicase DDX31 OS=Homo sapiens OX=9606 GN=DDX31 PE=1 SV=2"	"0.000"	"4.905"	"2"	"1"	"1"	"1"	"851"	"94.0"	"9.99"	"3.43"	"1"	"1"
"-1053300951170364696"	"False"	"High"	"IsMasterProtein"	"Q9UIG0"	"Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2"	"0.000"	"4.892"	"1"	"1"	"1"	"1"	"1483"	"170.8"	"8.48"	"3.43"	"1"	"1"
"8166763961734876416"	"False"	"High"	"IsMasterProtein"	"P54727"	"UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1"	"0.000"	"4.887"	"7"	"1"	"1"	"1"	"409"	"43.1"	"4.84"	"3.72"	"1"	"1"
"-4395241715335713801"	"False"	"High"	"IsMasterProtein"	"Q13595"	"Transformer-2 protein homolog alpha OS=Homo sapiens OX=9606 GN=TRA2A PE=1 SV=1"	"0.000"	"4.879"	"7"	"2"	"2"	"2"	"282"	"32.7"	"11.27"	"5.09"	"2"	"1"
"3629072451512354259"	"False"	"High"	"IsMasterProtein"	"P52701"	"DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2"	"0.000"	"4.874"	"2"	"1"	"1"	"1"	"1360"	"152.7"	"6.90"	"3.06"	"1"	"1"
"6049594169438393906"	"False"	"High"	"IsMasterProtein"	"Q52LJ0"	"Protein FAM98B OS=Homo sapiens OX=9606 GN=FAM98B PE=1 SV=2"	"0.000"	"4.867"	"3"	"1"	"1"	"1"	"433"	"45.5"	"8.69"	"2.98"	"1"	"1"
"1785172786280045072"	"False"	"High"	"IsMasterProtein"	"P06730"	"Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=2"	"0.000"	"4.848"	"6"	"1"	"1"	"1"	"217"	"25.1"	"6.15"	"2.87"	"1"	"1"
"1400843138587659979"	"False"	"High"	"IsMasterProtein"	"P98175"	"RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3"	"0.000"	"4.831"	"3"	"2"	"2"	"2"	"930"	"103.5"	"5.97"	"2.26"	"2"	"1"
"-1764632123327779223"	"False"	"High"	"IsMasterProtein"	"P46060"	"Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1"	"0.000"	"4.831"	"6"	"3"	"3"	"3"	"587"	"63.5"	"4.68"	"4.60"	"3"	"1"
"5021225223718005983"	"False"	"High"	"IsMasterProtein"	"P31949"	"Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2"	"0.000"	"4.831"	"15"	"1"	"1"	"1"	"105"	"11.7"	"7.12"	"3.89"	"1"	"1"
"6388610480367959150"	"False"	"High"	"IsMasterProtein"	"O15446"	"DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=CD3EAP PE=1 SV=1"	"0.000"	"4.811"	"5"	"1"	"1"	"1"	"510"	"55.0"	"8.51"	"2.83"	"1"	"1"
"-2426417921420304223"	"False"	"High"	"IsMasterProtein"	"Q13523"	"Serine/threonine-protein kinase PRP4 homolog OS=Homo sapiens OX=9606 GN=PRPF4B PE=1 SV=3"	"0.000"	"4.796"	"2"	"2"	"2"	"2"	"1007"	"116.9"	"10.26"	"4.84"	"2"	"1"
"-5278134597736459607"	"False"	"High"	"IsMasterProtein"	"Q8WUQ7"	"Cactin OS=Homo sapiens OX=9606 GN=CACTIN PE=1 SV=3"	"0.000"	"4.785"	"2"	"1"	"1"	"1"	"758"	"88.6"	"9.14"	"4.11"	"1"	"1"
"-5958552957432297313"	"False"	"High"	"IsMasterProtein"	"Q9BRJ6"	"Uncharacterized protein C7orf50 OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1"	"0.000"	"4.775"	"7"	"1"	"1"	"1"	"194"	"22.1"	"9.64"	"2.48"	"1"	"1"
"5912307548831863099"	"False"	"High"	"IsMasterProtein"	"P25398"	"40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3"	"0.000"	"4.774"	"31"	"4"	"4"	"4"	"132"	"14.5"	"7.21"	"9.40"	"4"	"1"
"-5521587421576138717"	"False"	"High"	"IsMasterProtein"	"Q12800"	"Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2"	"0.000"	"4.774"	"2"	"1"	"1"	"1"	"502"	"57.2"	"5.80"	"3.32"	"1"	"1"
"7198883007019988074"	"False"	"High"	"IsMasterProtein"	"Q8N1N4"	"Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2"	"0.000"	"4.773"	"4"	"2"	"2"	"2"	"520"	"56.8"	"6.02"	"5.07"	"2"	"1"
"-1938619972574952291"	"False"	"High"	"IsMasterProtein"	"Q9ULW0"	"Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2"	"0.000"	"4.756"	"4"	"2"	"2"	"2"	"747"	"85.6"	"9.23"	"2.74"	"2"	"1"
"4124929947766607095"	"False"	"High"	"IsMasterProtein"	"Q9UK58"	"Cyclin-L1 OS=Homo sapiens OX=9606 GN=CCNL1 PE=1 SV=1"	"0.000"	"4.755"	"3"	"1"	"1"	"1"	"526"	"59.6"	"10.70"	"3.20"	"1"	"1"
"6548869844035824343"	"False"	"High"	"IsMasterProtein"	"Q9UKM9"	"RNA-binding protein Raly OS=Homo sapiens OX=9606 GN=RALY PE=1 SV=1"	"0.000"	"4.752"	"9"	"2"	"2"	"2"	"306"	"32.4"	"9.17"	"3.18"	"2"	"1"
"4014732936272449079"	"False"	"High"	"IsMasterProtein"	"Q53EL6"	"Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2"	"0.000"	"4.750"	"3"	"1"	"1"	"1"	"469"	"51.7"	"5.21"	"3.28"	"1"	"1"
"-2887572586952269824"	"False"	"High"	"IsMasterProtein"	"Q9HCE1"	"Helicase MOV-10 OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=2"	"0.000"	"4.748"	"3"	"2"	"2"	"2"	"1003"	"113.6"	"8.82"	"5.01"	"2"	"1"
"-3936589147855356359"	"False"	"High"	"IsMasterProtein"	"P54886"	"Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2"	"0.000"	"4.740"	"2"	"1"	"1"	"1"	"795"	"87.2"	"7.12"	"3.79"	"1"	"1"
"6300586683513148561"	"False"	"High"	"IsMasterProtein"	"Q8WWQ0"	"PH-interacting protein OS=Homo sapiens OX=9606 GN=PHIP PE=1 SV=2"	"0.000"	"4.733"	"2"	"2"	"2"	"2"	"1821"	"206.6"	"8.85"	"2.94"	"2"	"1"
"-157725516417209561"	"False"	"High"	"IsMasterProtein"	"Q9Y3A2"	"Probable U3 small nucleolar RNA-associated protein 11 OS=Homo sapiens OX=9606 GN=UTP11 PE=1 SV=2"	"0.000"	"4.733"	"8"	"1"	"1"	"1"	"253"	"30.4"	"10.15"	"2.67"	"1"	"1"
"-727224885467951098"	"False"	"High"	"IsMasterProtein"	"O75925"	"E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2"	"0.000"	"4.728"	"2"	"1"	"1"	"1"	"651"	"71.8"	"7.30"	"2.99"	"1"	"1"
"-615574855873468037"	"False"	"High"	"IsMasterProteinCandidate"	"O75928"	"E3 SUMO-protein ligase PIAS2 OS=Homo sapiens OX=9606 GN=PIAS2 PE=1 SV=3"	"0.000"	"4.728"	"2"	"1"	"1"	"1"	"621"	"68.2"	"7.52"	"2.99"	"1"	"1"
"-6880355764133463335"	"False"	"High"	"IsMasterProtein"	"P26358"	"DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=DNMT1 PE=1 SV=2"	"0.000"	"4.715"	"1"	"1"	"1"	"1"	"1616"	"183.1"	"7.75"	"3.09"	"1"	"1"
"1058361017873513588"	"False"	"High"	"IsMasterProtein"	"P63173"	"60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2"	"0.000"	"4.705"	"31"	"2"	"3"	"2"	"70"	"8.2"	"10.10"	"6.54"	"2"	"1"
"8349989266333908893"	"False"	"High"	"IsMasterProtein"	"P49841"	"Glycogen synthase kinase-3 beta OS=Homo sapiens OX=9606 GN=GSK3B PE=1 SV=2"	"0.000"	"4.704"	"6"	"1"	"1"	"1"	"420"	"46.7"	"8.78"	"2.29"	"1"	"1"
"5588774124192242024"	"False"	"High"	"IsMasterProtein"	"P54132"	"Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1"	"0.000"	"4.702"	"2"	"1"	"1"	"1"	"1417"	"158.9"	"7.49"	"3.01"	"1"	"1"
"-6534484608378348231"	"False"	"High"	"IsMasterProtein"	"Q9H000"	"Probable E3 ubiquitin-protein ligase makorin-2 OS=Homo sapiens OX=9606 GN=MKRN2 PE=1 SV=2"	"0.000"	"4.700"	"5"	"2"	"2"	"2"	"416"	"46.9"	"7.61"	"2.47"	"2"	"1"
"-6713698624635577932"	"False"	"High"	"IsMasterProtein"	"Q9NWQ9"	"Uncharacterized protein C14orf119 OS=Homo sapiens OX=9606 GN=C14orf119 PE=1 SV=1"	"0.000"	"4.697"	"9"	"1"	"1"	"1"	"140"	"16.0"	"4.94"	"3.06"	"1"	"1"
"8760192209186557782"	"False"	"High"	"IsMasterProtein"	"Q8NCA5"	"Protein FAM98A OS=Homo sapiens OX=9606 GN=FAM98A PE=1 SV=2"	"0.000"	"4.686"	"2"	"1"	"1"	"1"	"518"	"55.2"	"8.95"	"3.29"	"1"	"1"
"7029493779746441827"	"False"	"High"	"IsMasterProtein"	"Q7L1Q6"	"Basic leucine zipper and W2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1"	"0.000"	"4.680"	"5"	"3"	"3"	"2"	"419"	"48.0"	"5.92"	"3.90"	"3"	"1"
"8176798073003434309"	"False"	"High"	"IsMasterProtein"	"Q08554"	"Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2"	"0.000"	"4.670"	"2"	"1"	"1"	"1"	"894"	"99.9"	"5.43"	"3.24"	"1"	"1"
"-279239733910497261"	"False"	"High"	"IsMasterProtein"	"Q8NAV1"	"Pre-mRNA-splicing factor 38A OS=Homo sapiens OX=9606 GN=PRPF38A PE=1 SV=1"	"0.000"	"4.637"	"4"	"1"	"1"	"1"	"312"	"37.5"	"9.96"	"3.35"	"1"	"1"
"-1039523901046503215"	"False"	"High"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3"	"0.000"	"4.629"	"2"	"2"	"2"	"2"	"1394"	"157.8"	"6.13"	"4.47"	"2"	"1"
"4528933939237155494"	"False"	"High"	"IsMasterProtein"	"P25490"	"Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2"	"0.000"	"4.625"	"7"	"2"	"2"	"1"	"414"	"44.7"	"6.25"	"4.90"	"2"	"1"
"-1188171081040075064"	"False"	"High"	"IsMasterProtein"	"Q92817"	"Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=3"	"0.000"	"4.607"	"1"	"1"	"1"	"1"	"2033"	"231.5"	"6.96"	"3.66"	"1"	"1"
"-8309198551146026693"	"False"	"High"	"IsMasterProtein"	"O15226"	"NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2"	"0.000"	"4.601"	"3"	"2"	"2"	"2"	"690"	"77.6"	"8.79"	"4.34"	"2"	"1"
"-6745372932164867880"	"False"	"High"	"IsMasterProtein"	"P27482"	"Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2"	"0.000"	"4.595"	"11"	"1"	"1"	"1"	"149"	"16.9"	"4.42"	"3.79"	"1"	"1"
"3443446084982214279"	"False"	"High"	"IsMasterProtein"	"Q9UN37"	"Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1"	"0.000"	"4.575"	"6"	"2"	"2"	"2"	"437"	"48.9"	"7.80"	"4.71"	"2"	"1"
